cif_file,name,KVRH,f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-0-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,D_mc-chi-0-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-0-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-I-0-all,D_mc-I-1-all,D_mc-I-2-all,D_mc-I-3-all,D_mc-T-0-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-0-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all,f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,lc-chi-0-all,lc-chi-1-all,lc-chi-2-all,lc-chi-3-all,lc-Z-0-all,lc-Z-1-all,lc-Z-2-all,lc-Z-3-all,lc-I-0-all,lc-I-1-all,lc-I-2-all,lc-I-3-all,lc-T-0-all,lc-T-1-all,lc-T-2-all,lc-T-3-all,lc-S-0-all,lc-S-1-all,lc-S-2-all,lc-S-3-all,lc-alpha-0-all,lc-alpha-1-all,lc-alpha-2-all,lc-alpha-3-all,D_lc-chi-0-all,D_lc-chi-1-all,D_lc-chi-2-all,D_lc-chi-3-all,D_lc-Z-0-all,D_lc-Z-1-all,D_lc-Z-2-all,D_lc-Z-3-all,D_lc-I-0-all,D_lc-I-1-all,D_lc-I-2-all,D_lc-I-3-all,D_lc-T-0-all,D_lc-T-1-all,D_lc-T-2-all,D_lc-T-3-all,D_lc-S-0-all,D_lc-S-1-all,D_lc-S-2-all,D_lc-S-3-all,D_lc-alpha-0-all,D_lc-alpha-1-all,D_lc-alpha-2-all,D_lc-alpha-3-all,func-chi-0-all,func-chi-1-all,func-chi-2-all,func-chi-3-all,func-Z-0-all,func-Z-1-all,func-Z-2-all,func-Z-3-all,func-I-0-all,func-I-1-all,func-I-2-all,func-I-3-all,func-T-0-all,func-T-1-all,func-T-2-all,func-T-3-all,func-S-0-all,func-S-1-all,func-S-2-all,func-S-3-all,func-alpha-0-all,func-alpha-1-all,func-alpha-2-all,func-alpha-3-all,D_func-chi-0-all,D_func-chi-1-all,D_func-chi-2-all,D_func-chi-3-all,D_func-Z-0-all,D_func-Z-1-all,D_func-Z-2-all,D_func-Z-3-all,D_func-I-0-all,D_func-I-1-all,D_func-I-2-all,D_func-I-3-all,D_func-T-0-all,D_func-T-1-all,D_func-T-2-all,D_func-T-3-all,D_func-S-0-all,D_func-S-1-all,D_func-S-2-all,D_func-S-3-all,D_func-alpha-0-all,D_func-alpha-1-all,D_func-alpha-2-all,D_func-alpha-3-all,Di,Df,Dif,VSA,GSA,VPOV,GPOV,POAV_vol_frac,PONAV_vol_frac,GPOAV,GPONAV,POAV,PONAV,3_cycle_norm,4_cycle_norm,5_cycle_norm,6_cycle_norm,7_cycle_norm,8_cycle_norm,9_cycle_norm,10_cycle_norm,11_cycle_norm,12_cycle_norm,density
mof_12984.cif,mof_12984,4.352871,267.3288,552.3264,1402.848,1625.4688,4292,10608,20460,25872,29,74,146,210,228,682,1238,1552,20.1529,56.6188,104.4534,151.6648,3.5344,33.9528,29.7792,95.1656,729,1134,2835,3186,1,5.25,7,15.75,27.75,68.75,145.5,188.5,1.5876,4.82895,8.6436,14.68845,0,-8.19,-2.68,-21.01,0,99.75,84,307.25,0,0,0,0,0,14.75,9,46.5,0,2.7825,1.96,8.1875,379.2066,814.419,1321.4706,1722.108,1626,3600,5496,6204,58,126,204,276,330,846,1284,1524,25.8202,63.2478,98.046,120.4692,11.8336,8.772,20.6056,17.544,64,48,112,96,1,1,2,2,1,3,4,6,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2,2,4,0,0,0,0,0,-2,-2,-4,0,-0.04,-0.04,-0.08,0,-6,-6,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.70854,16.57707,23.44985,1550.09,4341.76,0.7954,2.227892633,0.7954,0,2.22789,0,18258.1,0,0,0.642857143,0,0.071428571,0,0.214285714,0,0.071428571,0,0,0.357019
mof_12985.cif,mof_12985,5.567124,267.3288,556.6378667,1426.5152,1632.853333,4292,10752,20588,25792,29,74.66666667,148,210.6666667,233.3333333,706.6666667,1274.666667,1580,20.1529,57.232,105.5192,151.8010667,3.5344,34.49173333,29.7792,94.62666667,729,1152,2835,3168,1,5.333333333,7,15.66666667,28.66666667,71.66666667,149.1666667,191.5,1.5876,4.9056,8.6436,14.6118,0,-8.32,-2.68,-20.88,0,101.3333333,84,305.6666667,0,0,0,0,0,15.33333333,9.333333333,47.33333333,0,2.826666667,1.96,8.143333333,353.9958,742.6362,1145.0358,1393.4076,1770,3756,5652,6396,46,102,156,192,258,642,936,1068,23.8126,55.6758,83.2668,96.8592,11.8336,8.772,20.6056,20.9152,64,48,112,112,1,1,2,2,1,3,4,4,0.5329,0.5621,1.095,1.095,28.09,59.89,87.98,78.44,0,0.89,0.89,0.8,0,2,2,2,0,0,0,0,0,-2,-2,-2,0,-0.04,-0.04,-0.04,0,-6,-6,-4.2,9.2416,16.9936,24.7456,35.2032,49,91,133,189,1,2,3,4,4,10,16,18,0.5625,1.14,1.7175,2.265,54.76,138.38,222,261.22,0,0.49,0.98,0.58,0,1,2,1,0,0,0,0,0,-1,-2,-1,0,-0.02,-0.04,-0.02,0,-3.9,-7.8,-5.7,23.51573,16.60901,23.32481,1539.01,4115.41,0.8141,2.176947514,0.8141,0,2.17695,0,18183.5,0,0,0.642857143,0,0.071428571,0,0.214285714,0,0.071428571,0,0,0.373964
mof_12988.cif,mof_12988,2.952148,267.3288,560.9493333,1450.1824,1640.237867,4292,10896,20716,25712,29,75.33333333,150,211.3333333,238.6666667,731.3333333,1310.666667,1608,20.1529,57.8452,106.585,151.9373333,3.5344,35.03066667,29.7792,94.08773333,729,1170,2835,3150,1,5.416666667,7,15.58333333,29.58333333,74.58333333,152.8333333,172.8333333,1.5876,4.98225,8.6436,14.53515,0,-8.45,-2.68,-20.75,0,102.9166667,84,304.0833333,0,0,0,0,0,15.91666667,9.666666667,52.16666667,0,2.870833333,1.96,8.099166667,282.1116,562.734,818.1006,920.754,1398,2808,3912,3888,40,84,120,144,204,486,672,774,20.62,45.738,63.0264,70.224,11.8336,8.772,20.6056,8.772,64,48,112,48,1,1,2,1,1,3,3,2,0.5329,0.5621,1.095,0.5621,28.09,59.89,87.98,59.89,0,0.89,0.89,0.89,0,2,2,2,0,0,0,0,0,-2,-1,-1,0,-0.04,-0.04,-0.04,0,-6,-6,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.89151,18.46848,25.87352,1443.9,5812.55,0.8708,3.505480836,0.8708,0,3.50548,0,24809,0,0,0.642857143,0,0.071428571,0,0.214285714,0,0.071428571,0,0,0.248411
mof_12993.cif,mof_12993,1.501569,267.3288,543.7034667,1355.5136,1610.699733,4292,10320,20204,26032,29,72.66666667,142,208.6666667,217.3333333,632.6666667,1167.333333,1498.666667,20.1529,55.3924,102.3218,151.3922667,3.5344,32.87493333,29.7792,96.24346667,729,1098,2835,3222,1,5.083333333,7,15.91666667,25.91666667,62.91666667,138.5,182.8333333,1.5876,4.67565,8.6436,14.84175,0,-7.93,-2.68,-21.27,0,96.58333333,84,310.4166667,0,0,0,0,0,13.58333333,8.333333333,44.83333333,0,2.694166667,1.96,8.275833333,418.2216,892.449,1399.5006,1761.123,1842,4032,5928,6420,64,138,216,282,354,888,1284,1410,29.3776,70.3626,105.1608,124.0266,11.8336,8.772,20.6056,17.544,64,48,112,96,1,1,2,2,1,3,4,6,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2,2,4,0,0,0,0,0,-2,-2,-4,0,-0.04,-0.04,-0.08,0,-6,-6,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.70842,21.55723,28.10142,1317.08,5717.21,0.8612,3.738317757,0.8612,0,3.73832,0,34215.3,0,0,0.642857143,0,0.071428571,0,0.214285714,0,0.071428571,0,0,0.230371
mof_12997.cif,mof_12997,1.022038,267.3288,543.7034667,1355.5136,1610.699733,4292,10320,20204,26032,29,72.66666667,142,208.6666667,217.3333333,632.6666667,1167.333333,1498.666667,20.1529,55.3924,102.3218,151.3922667,3.5344,32.87493333,29.7792,96.24346667,729,1098,2835,3222,1,5.083333333,7,15.91666667,25.91666667,62.91666667,138.5,182.8333333,1.5876,4.67565,8.6436,14.84175,0,-7.93,-2.68,-21.27,0,96.58333333,84,310.4166667,0,0,0,0,0,13.58333333,8.333333333,44.83333333,0,2.694166667,1.96,8.275833333,554.3316,1222.164,1980.9006,2613.273,2286,5256,7944,9024,88,192,312,426,504,1296,1968,2346,38.1352,94.9872,147.2952,181.7562,11.8336,8.772,20.6056,17.544,64,48,112,96,1,1,2,2,1,3,4,6,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2,2,4,0,0,0,0,0,-2,-2,-4,0,-0.04,-0.04,-0.08,0,-6,-6,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.47464,24.15626,33.25859,1163.99,5871.67,0.8776,4.426979555,0.8776,0,4.42699,0,49706,0,0,0.642857143,0,0.071428571,0,0.214285714,0,0.071428571,0,0,0.198239
mof_13000.cif,mof_13000,1.285917,267.3288,560.9493333,1450.1824,1640.237867,4292,10896,20716,25712,29,75.33333333,150,211.3333333,238.6666667,731.3333333,1310.666667,1608,20.1529,57.8452,106.585,151.9373333,3.5344,35.03066667,29.7792,94.08773333,729,1170,2835,3150,1,5.416666667,7,15.58333333,29.58333333,74.58333333,152.8333333,172.8333333,1.5876,4.98225,8.6436,14.53515,0,-8.45,-2.68,-20.75,0,102.9166667,84,304.0833333,0,0,0,0,0,15.91666667,9.666666667,52.16666667,0,2.870833333,1.96,8.099166667,321.1266,640.764,896.1306,998.784,1614,3240,4344,4320,46,96,132,156,228,534,720,822,24.1774,52.8528,70.1412,77.3388,11.8336,8.772,20.6056,8.772,64,48,112,48,1,1,2,1,1,3,3,2,0.5329,0.5621,1.095,0.5621,28.09,59.89,87.98,59.89,0,0.89,0.89,0.89,0,2,2,2,0,0,0,0,0,-2,-1,-1,0,-0.04,-0.04,-0.04,0,-6,-6,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.64657,23.21463,31.64576,1120.41,6872.02,0.9168,5.623159961,0.9168,0,5.62317,0,45179.7,0,0,0.642857143,0,0.071428571,0,0.214285714,0,0.071428571,0,0,0.16304
mof_13014.cif,mof_13014,8.197687,267.3288,552.3264,1402.848,1625.4688,4292,10608,20460,25872,29,74,146,210,228,682,1238,1552,20.1529,56.6188,104.4534,151.6648,3.5344,33.9528,29.7792,95.1656,729,1134,2835,3186,1,5.25,7,15.75,27.75,68.75,145.5,167.5,1.5876,4.82895,8.6436,14.68845,0,-8.19,-2.68,-21.01,0,99.75,84,307.25,0,0,0,0,0,14.75,9,50.5,0,2.7825,1.96,8.1875,243.0966,484.704,740.0706,842.724,1182,2376,3480,3456,34,72,108,132,180,438,624,732,17.0626,38.6232,55.9116,63.1092,11.8336,8.772,20.6056,8.772,64,48,112,48,1,1,2,1,1,3,3,2,0.5329,0.5621,1.095,0.5621,28.09,59.89,87.98,59.89,0,0.89,0.89,0.89,0,2,2,2,0,0,0,0,0,-2,-1,-1,0,-0.04,-0.04,-0.04,0,-6,-6,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.61207,13.35574,19.57852,1700.83,3951.13,0.7762,1.803153777,0.7762,0,1.80315,0,11035,0,0,0.642857143,0,0.071428571,0,0.214285714,0,0.071428571,0,0,0.430468
mof_13008.cif,mof_13008,0.908001,267.3288,556.6378667,1426.5152,1632.853333,4292,10752,20588,25792,29,74.66666667,148,210.6666667,233.3333333,706.6666667,1274.666667,1580,20.1529,57.232,105.5192,151.8010667,3.5344,34.49173333,29.7792,94.62666667,729,1152,2835,3168,1,5.333333333,7,15.66666667,28.66666667,71.66666667,149.1666667,170.1666667,1.5876,4.9056,8.6436,14.6118,0,-8.32,-2.68,-20.88,0,101.3333333,84,305.6666667,0,0,0,0,0,15.33333333,9.333333333,51.33333333,0,2.826666667,1.96,8.143333333,457.2366,970.479,1477.5306,1772.904,2058,4464,6360,6492,70,150,228,288,378,930,1308,1440,32.935,77.4774,112.2756,127.9536,11.8336,8.772,20.6056,8.772,64,48,112,48,1,1,2,1,1,3,3,2,0.5329,0.5621,1.095,0.5621,28.09,59.89,87.98,59.89,0,0.89,0.89,0.89,0,2,2,2,0,0,0,0,0,-2,-1,-1,0,-0.04,-0.04,-0.04,0,-6,-6,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.29227,26.17778,34.9763,1079.79,7033.49,0.9057,5.899480205,0.9057,0,5.8995,0,59643.5,0,0,0.642857143,0,0.071428571,0,0.214285714,0,0.071428571,0,0,0.153522
mof_13011.cif,mof_13011,0.963247,267.3288,552.3264,1402.848,1625.4688,4292,10608,20460,25872,29,74,146,210,228,682,1238,1552,20.1529,56.6188,104.4534,151.6648,3.5344,33.9528,29.7792,95.1656,729,1134,2835,3186,1,5.25,7,15.75,27.75,68.75,145.5,167.5,1.5876,4.82895,8.6436,14.68845,0,-8.19,-2.68,-21.01,0,99.75,84,307.25,0,0,0,0,0,14.75,9,50.5,0,2.7825,1.96,8.1875,457.2366,970.479,1477.5306,1811.919,2058,4464,6360,6708,70,150,228,294,378,936,1356,1596,32.935,77.4774,112.2756,131.511,11.8336,8.772,20.6056,8.772,64,48,112,48,1,1,2,1,1,3,3,2,0.5329,0.5621,1.095,0.5621,28.09,59.89,87.98,59.89,0,0.89,0.89,0.89,0,2,2,2,0,0,0,0,0,-2,-1,-1,0,-0.04,-0.04,-0.04,0,-6,-6,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.44168,25.72468,35.40389,1050.61,7007.01,0.9153,6.104563917,0.9153,0,6.10455,0,61716.6,0,0,0.642857143,0,0.071428571,0,0.214285714,0,0.071428571,0,0,0.149937
mof_13016.cif,mof_13016,0.634316,267.3288,548.0149333,1379.1808,1618.084267,4292,10464,20332,25952,29,73.33333333,144,209.3333333,222.6666667,657.3333333,1202.666667,1525.333333,20.1529,56.0056,103.3876,151.5285333,3.5344,33.41386667,29.7792,95.70453333,729,1116,2835,3204,1,5.166666667,7,15.83333333,26.83333333,65.83333333,142,185.6666667,1.5876,4.7523,8.6436,14.7651,0,-8.06,-2.68,-21.14,0,98.16666667,84,308.8333333,0,0,0,0,0,14.16666667,8.666666667,45.66666667,0,2.738333333,1.96,8.231666667,593.3466,1300.194,2058.9306,2652.288,2502,5688,8376,9240,94,204,324,432,528,1338,1968,2232,41.6926,102.102,154.41,185.3136,11.8336,8.772,20.6056,17.544,64,48,112,96,1,1,2,2,1,3,4,6,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2,2,4,0,0,0,0,0,-2,-2,-4,0,-0.04,-0.04,-0.08,0,-6,-6,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.85082,27.81078,38.68511,933.844,6783.77,0.9143,6.641822488,0.9143,0,6.6418,0,80932.4,0,0,0.642857143,0,0.071428571,0,0.214285714,0,0.071428571,0,0,0.137658
mof_13018.cif,mof_13018,0.517282,267.3288,548.0149333,1379.1808,1618.084267,4292,10464,20332,25952,29,73.33333333,144,209.3333333,222.6666667,657.3333333,1202.666667,1525.333333,20.1529,56.0056,103.3876,151.5285333,3.5344,33.41386667,29.7792,95.70453333,729,1116,2835,3204,1,5.166666667,7,15.83333333,26.83333333,65.83333333,142,185.6666667,1.5876,4.7523,8.6436,14.7651,0,-8.06,-2.68,-21.14,0,98.16666667,84,308.8333333,0,0,0,0,0,14.16666667,8.666666667,45.66666667,0,2.738333333,1.96,8.231666667,729.4566,1629.909,2640.3306,3504.438,2946,6912,10392,11844,118,258,420,576,678,1746,2652,3168,50.4502,126.7266,196.5444,243.0432,11.8336,8.772,20.6056,17.544,64,48,112,96,1,1,2,2,1,3,4,6,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2,2,4,0,0,0,0,0,-2,-2,-4,0,-0.04,-0.04,-0.08,0,-6,-6,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.57774,32.15447,43.45822,821.683,6695.53,0.9214,7.50808745,0.9214,0,7.50808,0,107070,0,0,0.642857143,0,0.071428571,0,0.214285714,0,0.071428571,0,0,0.122721
mof_13020.cif,mof_13020,0.493157,267.3288,548.0149333,1379.1808,1618.084267,4292,10464,20332,25952,29,73.33333333,144,209.3333333,222.6666667,657.3333333,1202.666667,1525.333333,20.1529,56.0056,103.3876,151.5285333,3.5344,33.41386667,29.7792,95.70453333,729,1116,2835,3204,1,5.166666667,7,15.83333333,26.83333333,65.83333333,142,185.6666667,1.5876,4.7523,8.6436,14.7651,0,-8.06,-2.68,-21.14,0,98.16666667,84,308.8333333,0,0,0,0,0,14.16666667,8.666666667,45.66666667,0,2.738333333,1.96,8.231666667,653.8242,1414.5606,2111.0262,2508.9288,3378,7380,10860,12372,82,186,276,324,462,1134,1608,1752,44.4274,104.0106,152.2068,172.194,11.8336,8.772,20.6056,20.9152,64,48,112,112,1,1,2,2,1,3,4,4,0.5329,0.5621,1.095,1.095,28.09,59.89,87.98,78.44,0,0.89,0.89,0.8,0,2,2,2,0,0,0,0,0,-2,-2,-2,0,-0.04,-0.04,-0.04,0,-6,-6,-4.2,9.2416,16.9936,24.7456,35.3856,49,91,133,189,1,2,3,4,4,10,16,18,0.5625,1.14,1.7175,2.265,54.76,138.38,222,252.34,0,0.49,0.98,0.52,0,1,2,1,0,0,0,0,0,-1,-2,-1,0,-0.02,-0.04,-0.02,0,-3.9,-7.8,-4.5,42.35894,31.14259,42.11733,807.451,5905.32,0.9307,6.806696262,0.9307,0,6.80671,0,100285,0,0,0.642857143,0,0.071428571,0,0.214285714,0,0.071428571,0,0,0.136733
